MAC_PREFIX,VENDOR_NAME
6C:5C:3D:80:00:00/28,GuangzhouGuangriElevatorIndustryCo
6C:5C:3D:90:00:00/28,IskraUralTEL
6C:5C:3D:A0:00:00/28,krtklinc
6C:5C:3D:B0:00:00/28,ReconovaTechnologies
6C:5C:3D:C0:00:00/28,choyangpowertech
6C:5C:3D:D0:00:00/28,SyowatsusinkougyoCo
6C:5C:3D:E0:00:00/28,ClintonElectronicsCorporation
6C:5C:DE,SunReports
6C:5D:3A,MicrosoftCorporation
6C:5D:63,ShenZhenRapooTechnologyCo
6C:5E:3B,CiscoSystems
6C:5E:7A,UbiquitousInternetTelecomCo
6C:5F:1C,LenovoMobileCommunicationTechnology
6C:60:EB,ZhiYuanElectronicsCoLimited
6C:61:26,RinicomHoldings
6C:62:6D,Micro-StarINT'LCOLTD
6C:63:9C,ARRISGroup
6C:64:1A,PenguinComputing
6C:6A:77,IntelCorporate
6C:6C:D3,CiscoSystems
6C:6D:09,KyowaElectronicsCo
6C:6E:FE,CoreLogic
6C:6F:18,Stereotaxis
6C:70:39,NovarGmbH
6C:70:9F,Apple
6C:71:0D,CiscoSystems
6C:71:BD,EzelinkTelecom
6C:71:D9,AzureWaveTechnology
6C:72:20,D-LinkInternational
6C:72:E7,Apple
6C:76:37,HuaweiDeviceCo
6C:76:60,KyoceraCorporation
6C:79:B8,TexasInstruments
6C:81:FE,MitsubaCorporation
6C:83:36,SamsungElectronicsCo
6C:83:66,NanjingSACPowerGridAutomationCo
6C:86:86,Technonia
6C:88:14,IntelCorporate
6C:8A:EC,NantongCoshipElectronicsCo
6C:8B:2F,ztecorporation
6C:8B:D3,CiscoSystems
6C:8C:DB,OtusTechnologies
6C:8D:65,WirelessGlueNetworks
6C:8D:C1,Apple
6C:8F:B5,MicrosoftMobileOy
6C:90:B1,SanLogic
6C:92:BF,InspurElectronicInformationIndustryCo
6C:93:54,YaojinTechnology(Shenzhen)CoLTD
6C:93:92,BEKOTechnologiesGmbH
6C:94:66,IntelCorporate
6C:94:F8,Apple
6C:96:CF,Apple
6C:98:EB,RiverbedTechnology
6C:99:61,SagemcomBroadbandSAS
6C:99:89,CiscoSystems
6C:9A:C9,ValentineResearch
6C:9B:02,NokiaCorporation
6C:9B:C0,Chemoptics
6C:9C:E9,NimbleStorage
6C:9C:ED,CiscoSystems
6C:9E:7C,FiberhomeTelecommunicationTechnologiesCoLTD
6C:A0:B4,BSkyB
6C:A1:00,IntelCorporate
6C:A4:D1,FiberhomeTelecommunicationTechnologiesCoLTD
6C:A6:04,ARRISGroup
6C:A6:82,EDAMinformation&communications
6C:A7:5F,ztecorporation
6C:A7:80,NokiaCorporation
6C:A7:FA,YoungboEngineering
6C:A8:49,Avaya
6C:A8:58,FiberhomeTelecommunicationTechnologiesCoLTD
6C:A9:06,Telefield
6C:A9:28,HMDGlobalOy
6C:A9:36,DisplayLink(UK)
6C:A9:6F,TransPacketAS
6C:AA:B3,RuckusWireless
6C:AB:05,CiscoSystems
6C:AB:31,Apple
6C:AB:4D,DigitalPaymentTechnologies
6C:AC:60,VenetexCorp
6C:AD:3F,HubbellBuildingAutomation
6C:AD:AD,ChongqingFuguiElectronicsCo
6C:AD:EF,KZBroadbandTechnologies
6C:AD:F8,AzureWaveTechnology
6C:AE:8B,IBMCorporation
6C:AE:F6,eeroinc
6C:AF:15,WebastoSE
6C:B2:27,SonyVideo&SoundProducts
6C:B2:AE,CiscoSystems
6C:B3:11,ShenzhenLianruiElectronicsCo
6C:B3:50,Anhuicomhighertechcoltd
6C:B4:A7,Landauer
6C:B5:6B,HUMAXCo
6C:B6:CA,DIVUSGmbH
6C:B7:49,HuaweiTechnologiesCo
6C:B7:F4,SamsungElectronicsCo
6C:B8:81,ztecorporation
6C:B9:C5,DeltaNetworks
6C:BA:B8,SagemcomBroadbandSAS
6C:BE:E9,Alcatel-LucentIPD
6C:BF:B5,NoonTechnologyCo
6C:C1:47,XiamenHaninElectronicTechnologyCo
6C:C1:D2,ARRISGroup
6C:C2:17,HewlettPackard
6C:C2:6B,Apple
6C:C3:74,TexasInstruments
6C:C4:D5,HMDGlobalOy
6C:C6:3B,TaicangT&WElectronics
6C:C7:EC,SamsungElectro-Mechanics(Thailand)
6C:CA:08,ARRISGroup
6C:CF:39,GuangdongStarfiveTechnologyCo
6C:D0:32,LGElectronics
6C:D1:46,FRAMOSGmbH
6C:D1:B0,WingSingElectronicsHongKongLimited
6C:D2:BA,ztecorporation
6C:D6:30,RootousSystemCo
6C:D6:8A,LGElectronics(MobileCommunications)
6C:D7:04,HuaweiTechnologiesCo
6C:D7:1F,GuangdongOppoMobileTelecommunicationsCorp
6C:D9:4C,vivoMobileCommunicationCo
6C:DC:6A,PrometheanLimited
6C:DD:30,CiscoSystems
6C:DD:BC,SamsungElectronicsCo
6C:DE:A9,CiscoMeraki
6C:DF:FB,IEEERegistrationAuthority
6C:DF:FB:00:00:00/28,ShenzhenHDCVTTechnology
6C:DF:FB:10:00:00/28,ChongqingBaoliYotaTechnologiesLimited
6C:DF:FB:20:00:00/28,SercommCorporation
6C:DF:FB:30:00:00/28,BeijingAinemoCo
6C:DF:FB:40:00:00/28,Lineable
6C:DF:FB:50:00:00/28,GreenbirdVertriebsGmbH
6C:DF:FB:70:00:00/28,HashtrendAG
6C:DF:FB:80:00:00/28,Hardmeier
6C:DF:FB:90:00:00/28,YongTechsElectricCo
6C:DF:FB:A0:00:00/28,GuilinZhishenInformationTechonlogyCO
6C:DF:FB:B0:00:00/28,CELLSystemCo
6C:DF:FB:C0:00:00/28,ToucanSystems
6C:DF:FB:D0:00:00/28,NanjingBuruikeElectronicsTechnologyCo
6C:DF:FB:E0:00:00/28,BeijingFimiTechnologyCo
6C:E0:1E,ModcamAB
6C:E3:B6,NeraTelecommunications
6C:E4:CE,VilligerSecuritySolutionsAG
6C:E4:DA,NECPlatforms
6C:E5:F7,NewH3CTechnologiesCo
6C:E8:5C,Apple
6C:E8:73,Tp-LinkTechnologiesCo
6C:E8:74,HuaweiTechnologiesCo
6C:E8:C6,EardaTechnologiesco
6C:E9:07,NokiaCorporation
6C:E9:83,GastronCoLTD
6C:EB:B2,DongguanSenDongLvElectronicsCo
6C:EB:B6,HuaweiTechnologiesCo
6C:EC:5A,HonHaiPrecisionIndCO
6C:EC:A1,ShenzhenClouElectronicsCo
6C:EC:EB,TexasInstruments
6C:ED:51,NEXCONTROLCo
6C:EF:C6,ShenzhenTwowingTechnologiesCo
6C:F0:49,Giga-ByteTechnologyCo
6C:F1:7E,ZhejiangUniviewTechnologiesCo
6C:F3:73,SamsungElectronicsCo
6C:F3:7F,ArubaaHewlettPackardEnterpriseCompany
6C:F5:E8,Mooredoll
6C:F7:12,NokiaSolutionsandNetworksGmbH&CoKG
6C:F9:7C,Nanoptix
6C:F9:D2,ChengduPovodoElectronicTechnologyCo
6C:FA:58,Avaya
6C:FA:89,CiscoSystems
6C:FA:A7,AMPAKTechnology
6C:FD:B9,ProwareTechnologiesCo
6C:FE:54,IntelCorporate
6C:FF:BE,MPBCommunications
70:01:36,FATEKAutomationCorporation
70:01:B5,CiscoSystems
70:02:58,01Db-Metravib
70:03:7E,TechnicolorCHUSA
70:03:9F,Espressif
70:04:33,CaliforniaThings
70:05:14,LGElectronics(MobileCommunications)
70:06:AC,EastcompeaceTechnologyCo
70:0B:01,SagemcomBroadbandSAS
70:0B:4F,CiscoSystems
70:0B:C0,DewavTechnologyCompany
70:0F:6A,CiscoSystems
70:0F:C7,ShenzhenIkinloopTechnologyCo
70:0F:EC,PoindusSystemsCorp
70:10:5C,CiscoSystems
70:10:6F,HewlettPackardEnterprise
70:11:24,Apple
70:11:AE,MusicLifeLTD
70:14:04,LimitedLiabilityCompany
70:14:A6,Apple
70:16:9F,EtherCATTechnologyGroup
70:18:8B,HonHaiPrecisionIndCo
70:18:A7,CiscoSystems
70:19:2F,HuaweiTechnologiesCo
70:1A:04,LiteonTechnologyCorporation
70:1A:ED,AdvasCo
70:1B:FB,IntegratedDeviceTechnology(Malaysia)SdnBhd
70:1C:E7,IntelCorporate
70:1D:08,99IOTShenzhencoltd
70:1D:7F,ComtechTechnologyCo
70:1D:C4,NorthStarBatteryCompanyLLC
70:1E:68,HannaInstruments
70:1F:3C,SamsungElectronicsCo
70:1F:53,CiscoSystems
70:20:84,HonHaiPrecisionIndCo
70:23:93,fos4XGmbH
70:25:59,CyberTANTechnology
70:26:05,SONYVisualProducts
70:28:8B,SamsungElectronicsCo
70:29:00,ShenzhenChipTripTechnologyCo
70:2A:7D,EpSpotAB
70:2A:D5,SamsungElectronicsCo
70:2B:1D,E-DomusInternationalLimited
70:2C:09,NintendoCo
70:2D:84,i4CInnovations
70:2D:D1,NewingsCommunicationCOLTD
70:2E:22,ztecorporation
70:2E:80,DIEHLConnectivitySolutions
70:2E:D9,GuangzhouShiyuanElectronicsCo
70:2F:35,HuaweiTechnologiesCo
70:2F:4B,Steelcase
70:2F:97,AavaMobileOy
70:30:18,Avaya
70:30:5D,Ubiquoss
70:30:5E,NanjingZhongkeMenglianInformationTechnologyCoLTD
70:31:87,ACXGmbH
70:32:D5,AthenaWirelessCommunications
70:35:09,CiscoSystems
70:38:11,SiemensMobilityLimited
70:38:B4,LowTechSolutions
70:38:EE,Avaya
70:3A:0E,ArubaaHewlettPackardEnterpriseCompany
70:3A:2D,ShenzhenV-LinkTechnologyCOLTD
70:3A:51,XiaomiCommunicationsCo
70:3A:73,ShenzhenSundrayTechnologiesCompanyLimited
70:3A:A6,NewH3CTechnologiesCo
70:3A:CB,Google
70:3A:D8,ShenzhenAfoundryElectronicCo
70:3C:03,RadiAntCo
70:3C:39,SEAWINGKft
70:3C:69,Apple
70:3D:15,HangzhouH3CTechnologiesCoLimited
70:3E:AC,Apple
70:40:FF,HuaweiDeviceCo
70:41:B7,EdwardsLifesciencesLLC
70:44:1C,ShenzhenKaifaTechnologyCo
70:46:42,ChyngHongElectronicCo
70:47:E9,vivoMobileCommunicationCo
70:48:0F,Apple
70:48:F7,NintendoCo
70:4A:0E,AMPAKTechnology
70:4A:AE,XstreamFlow(Pty)
70:4A:E4,RinstrumPty
70:4C:A5,Fortinet
70:4C:ED,TMRG
70:4D:7B,ASUSTekCOMPUTERINC
70:4E:01,KwangwonTechCo
70:4E:66,ShenzhenFastTechnologiesCo
70:4F:08,ShenzhenHuishengInformationTechnologyCo
70:4F:57,Tp-LinkTechnologiesCo
70:4F:B8,ARRISGroup
70:50:AF,BSkyB
70:52:C5,Avaya
70:53:3F,AlfaInstrumentosEletronicosa
70:54:25,ARRISGroup
70:54:B4,VestelElektronikSanveTicAŞ
70:54:D2,PegatronCorporation
70:54:F5,HuaweiTechnologiesCo
70:55:F8,CerebrasSystems
70:56:81,Apple
70:57:BF,NewH3CTechnologiesCo
70:58:12,PanasonicCorporationAVCNetworksCompany
70:58:96,InShowTechnology
70:59:57,MedallionInstrumentationSystems
70:59:86,OooTtv
70:5A:0F,HewlettPackard
70:5A:9E,TechnicolorCHUSA
70:5A:AC,SamsungElectronicsCo
70:5A:B6,CompalInformation(Kunshan)Co
70:5B:2E,M2Communication
70:5C:AD,KonamiGaming
70:5D:CC,EFMNetworks
70:5E:55,RealmeChongqingMobileTelecommunicationsCorp
70:5E:AA,ActionTarget
70:5F:A3,XiaomiCommunicationsCo
70:60:DE,LaVisionGmbH
70:61:73,CalantecGmbH
70:61:7B,CiscoSystems
70:61:BE,WistronNewebCorporation
70:61:EE,SunwodaElectronicCo
70:62:B8,D-LinkInternational
70:64:17,OrbisTecnologiaElectricaSA
70:65:82,SuzhouHanmingTechnologiesCo
70:65:A3,KandaolightforgeCo
70:66:1B,SonovaAG
70:66:55,AzureWaveTechnology
70:68:79,SaijoDenkiInternationalCo
70:69:5A,CiscoSystems
70:69:79,IEEERegistrationAuthority
70:69:79:00:00:00/28,FullSolutionTelecom
70:69:79:10:00:00/28,LinksysTelecomShenzhenCOLTD
70:69:79:20:00:00/28,Graphcore
70:69:79:30:00:00/28,HebeiBainaXindaTechnologyCo
70:69:79:40:00:00/28,SelectTechGeoSpatialLLC
70:69:79:60:00:00/28,BeijingSecurityUnionInformationTechnologyCo
70:69:79:70:00:00/28,IntelitechSIA
70:69:79:80:00:00/28,AnPhatInformationTechnologyCo
70:69:79:90:00:00/28,FaureciaClarionElectronics(Dongguan)Co
70:69:79:A0:00:00/28,FoxconnBrasilIndustriaeComercioa
70:69:79:B0:00:00/28,LiquidInstrumentsPty
70:69:79:C0:00:00/28,RivianAutomotiveLLC
70:69:79:D0:00:00/28,FreundElektronikaDOOIp-IntegraTechnologies
70:69:79:E0:00:00/28,Bas-IpLp
70:6B:B9,CiscoSystems
70:6D:15,CiscoSystems
70:6D:EC,Wifi-softLLC
70:6E:6D,CiscoSystems
70:70:0D,Apple
70:70:4C,PurpleCommunications
70:70:8B,CiscoSystems
70:71:B3,BrainCorporation
70:71:BC,PegatronCorporation
70:72:0D,LenovoMobileCommunicationTechnology
70:72:3C,HuaweiTechnologiesCo
70:72:CF,EdgeCoreNetworks
70:73:CB,Apple
70:74:14,MurataManufacturingCo
70:76:30,ARRISGroup
70:76:DD,OxyGuardInternationA/S
70:76:F0,LevelOneCommunications(India)PrivateLimited
70:77:81,HonHaiPrecisionIndCo
70:78:8B,vivoMobileCommunicationCo
70:79:38,WuxiZhanruiElectronicTechnologyCoLTD
70:79:90,HuaweiTechnologiesCo
70:79:B3,CiscoSystems
70:7B:E8,HuaweiTechnologiesCo
70:7C:18,ADATATechnologyCo
70:7C:69,Avaya
70:7D:95,ShenzhenCityLinwlanTechnologyCo
70:7D:B9,CiscoSystems
70:7E:43,ARRISGroup
70:7E:DE,Nastec
70:81:05,CiscoSystems
70:81:EB,Apple
70:82:0E,aselectronicsGmbH
70:82:8E,OleumTechCorporation
70:85:40,SkyworthDigitalTechnology(Shenzhen)Co
70:85:C2,ASRockorporation
70:85:C6,ARRISGroup
70:86:C1,TexasInstruments
70:86:CE,GDMideaAir-ConditioningEquipmentCo
70:87:9E,BekenCorporation
70:88:4D,JapanRadioCo
70:88:6B:00:00:00/28,VeracityUK
70:88:6B:10:00:00/28,Bitfinder
70:88:6B:40:00:00/28,HoriCo
70:88:6B:50:00:00/28,ChengduOphylinkCommunicationTechnology
70:88:6B:60:00:00/28,Church&DwightCo
70:88:6B:80:00:00/28,CableMatters
70:88:6B:90:00:00/28,ShenzhenCoolhearInformationTechnologyCo
70:88:6B:A0:00:00/28,RHXTuneTechnologyCo
70:88:6B:B0:00:00/28,BeijingStrongleaderScience&TechnologyCo
70:88:6B:C0:00:00/28,MAX4G
70:89:76,Tuya(HK)Limietd
70:89:CC,ChinaMobileGroupDeviceCo
70:8A:09,HuaweiTechnologiesCo
70:8B:78,citygrowtechnologycoltd
70:8B:CD,ASUSTekCOMPUTERINC
70:8C:B6,HuaweiTechnologiesCo
70:8C:BB,Mimodisplaykorea
70:8D:09,NokiaCorporation
70:8F:47,vivoMobileCommunicationCo
70:90:B7,HuaweiDeviceCo
70:91:8F,Weber-StephenProductsLLC
70:91:F3,UniversalElectronics
70:93:83,IntelligentOpticalNetworkHighTechCOLTD
70:93:F8,SpaceMonkey
70:97:41,ArcadyanCorporation
70:97:56,HappyelectronicsCo
70:99:1C,ShenzhenHonestyElectronicsCo
70:9A:0B,ItalianInstituteofTechnology
70:9B:A5,ShenzhenY&DElectronicsCoLTD
70:9B:FC,Bryton
70:9C:8F,NeroAG
70:9C:D1,IntelCorporate
70:9E:29,SonyInteractiveEntertainment
70:9E:86,X6DLimited
70:9F:2D,ztecorporation
70:9F:A9,TecnoMobileLimited
70:A1:91,TrendsetterMedicalLLC
70:A2:B3,Apple
70:A4:1C,AdvancedWirelessDynamicsSL
70:A6:6A,ProxDynamicsAS
70:A6:CC,IntelCorporate
70:A8:4C,MONAD
70:A8:E3,HuaweiTechnologiesCo
70:AA:B2,BlackBerryRTS
70:AC:D7,ShenzhenYOUHUATechnologyCo
70:AD:54,MalvernInstruments
70:AF:24,TPVisionBelgiumNV
70:AF:25,NishiyamaIndustryCoLTD
70:AF:6A,ShenzhenFenglianTechnologyCo
70:B0:35,ShenzhenZoweeTechnologyCo
70:B0:8C,ShenouCommunicationEquipmentCo
70:B1:3D,SamsungElectronicsCo
70:B1:4E,ARRISGroup
70:B2:65,Hiltronsrl
70:B3:17,CiscoSystems
70:B3:D5,IEEERegistrationAuthority
70:B3:D5:00:10:00/36,SOREDItouchsystemsGmbH
70:B3:D5:00:20:00/36,GogoBA
70:B3:D5:00:50:00/36,CTCompany
70:B3:D5:00:60:00/36,PiranhaEMS
70:B3:D5:00:80:00/36,ESYSEGmbHEmbeddedSystemsEngineering
70:B3:D5:00:90:00/36,HolidayCoro
70:B3:D5:00:A0:00/36,FUJICOMCo
70:B3:D5:00:B0:00/36,AxingAg
70:B3:D5:00:C0:00/36,EXARAGroup
70:B3:D5:00:D0:00/36,ScronaAG
70:B3:D5:00:E0:00/36,MagosysSystemsLTD
70:B3:D5:00:F0:00/36,NeusoftReachAutomotiveTechnology(Shenyang)Co
70:B3:D5:01:00:00/36,HanwaElectronicIndCo
70:B3:D5:01:10:00/36,SumerDataSL
70:B3:D5:01:20:00/36,KSTtechnology
70:B3:D5:01:30:00/36,SportsbeamsLighting
70:B3:D5:01:40:00/36,FRAKOKondensatorenundAnlagenbauGmbH
70:B3:D5:01:50:00/36,ENElectronicNetworkHamburgGmbH
70:B3:D5:01:60:00/36,GuardianControlsInternational
70:B3:D5:01:70:00/36,FTGCorporation
70:B3:D5:01:80:00/36,DelitechGroup
70:B3:D5:01:90:00/36,TransitSolutionsLLC
70:B3:D5:01:A0:00/36,CubroAcronetGesmbH
70:B3:D5:01:B0:00/36,AudiAg
70:B3:D5:01:C0:00/36,KumuNetworks
70:B3:D5:01:D0:00/36,WeiglElektronik&Mediaprojekte
70:B3:D5:01:E0:00/36,ePOINTEmbeddedComputingLimited
70:B3:D5:01:F0:00/36,SPXFlowTechnologyBV
70:B3:D5:02:00:00/36,MicroDebugYK
70:B3:D5:02:10:00/36,HGLDynamics
70:B3:D5:02:20:00/36,Ravelin
70:B3:D5:02:30:00/36,CambridgePixel
70:B3:D5:02:40:00/36,G+DMobileSecurity
70:B3:D5:02:50:00/36,ElsuhdNetCo
70:B3:D5:02:70:00/36,RedcapSolutionssro
70:B3:D5:02:80:00/36,AT-AutomationTechnologyGmbH
70:B3:D5:02:90:00/36,MarimoelectronicsCo
70:B3:D5:02:A0:00/36,BAESystemsSurfaceShipsLimited
70:B3:D5:02:B0:00/36,ScorpionPrecisionIndustry(HK)CO
70:B3:D5:02:C0:00/36,Iylus
70:B3:D5:02:D0:00/36,NEXTtecsrl
70:B3:D5:02:E0:00/36,MonnitCorporation
70:B3:D5:02:F0:00/36,LegendaireTechnologyCo
70:B3:D5:03:00:00/36,TresentTechnologies
70:B3:D5:03:10:00/36,ShenzhenGaonaElectronicCo
70:B3:D5:03:20:00/36,iFreecommTechnologyCo
70:B3:D5:03:30:00/36,SailmonBV
70:B3:D5:03:40:00/36,DigitalSystemsEngineering
70:B3:D5:03:50:00/36,HKW-ElektronikGmbH
70:B3:D5:03:60:00/36,VemaVenturiAB
70:B3:D5:03:70:00/36,EiffageEnergieElectronique
70:B3:D5:03:80:00/36,DONGILVISIONCo
70:B3:D5:03:90:00/36,DoWooDigitech
70:B3:D5:03:A0:00/36,OchnoAB
70:B3:D5:03:B0:00/36,SSL-ElectricalAerospaceGroundEquipmentSection
70:B3:D5:03:C0:00/36,UltimateSoftware
70:B3:D5:03:D0:00/36,QuercusTechnologiesSL
70:B3:D5:03:E0:00/36,GuanShowTechnologeCo
70:B3:D5:03:F0:00/36,ElesarLimited
70:B3:D5:04:00:00/36,Savari
70:B3:D5:04:10:00/36,Fibernet
70:B3:D5:04:20:00/36,CovelozTechnologies
70:B3:D5:04:30:00/36,cal4carePte
70:B3:D5:04:40:00/36,DonElectronics
70:B3:D5:04:50:00/36,NavaeroAvionicsAB
70:B3:D5:04:60:00/36,ShenzhenRihuidaElectronicsCo
70:B3:D5:04:70:00/36,Ooo"Orion-R"
70:B3:D5:04:80:00/36,AvMapsrlu
70:B3:D5:04:90:00/36,APPEngineering
70:B3:D5:04:A0:00/36,GeckoRobotics
70:B3:D5:04:B0:00/36,DreamISystemCo
70:B3:D5:04:C0:00/36,mapnagroup
70:B3:D5:04:D0:00/36,Siconsrl
70:B3:D5:04:E0:00/36,HUGELGmbH
70:B3:D5:04:F0:00/36,EVPUDefenceas
70:B3:D5:05:00:00/36,CompusignSystemsPty
70:B3:D5:05:20:00/36,SudoPremiumEngineering
70:B3:D5:05:30:00/36,YamakatsuElectronicsIndustryCo
70:B3:D5:05:40:00/36,GroupeerTechnologies
70:B3:D5:05:50:00/36,BaeSystems
70:B3:D5:05:60:00/36,MiraeInformationTechnologyCo
70:B3:D5:05:70:00/36,RchItaliaSpa
70:B3:D5:05:80:00/36,TelinkSemiconductorCOLimtiedTaiwan
70:B3:D5:05:90:00/36,Pro-DigitalProjetosEletronicosa
70:B3:D5:05:A0:00/36,UniControlSystemSpzoo
70:B3:D5:05:B0:00/36,PAL
70:B3:D5:05:C0:00/36,AmberKinetics
70:B3:D5:05:D0:00/36,KOMSCo
70:B3:D5:05:F0:00/36,UnisorMultisystems
70:B3:D5:06:00:00/36,RCHVietnamLimitedLiabilityCompany
70:B3:D5:06:10:00/36,IntelliDesignPty
70:B3:D5:06:20:00/36,RMMichaelidesSoftware&ElektronikGmbH
70:B3:D5:06:30:00/36,PoolDigitalGmbH&CoKG
70:B3:D5:06:40:00/36,AbPrecision(Poole)
70:B3:D5:06:60:00/36,NorthPoleEngineering
70:B3:D5:06:70:00/36,NeopathIntegratedSystemsa
70:B3:D5:06:80:00/36,OnethinxBV
70:B3:D5:06:90:00/36,ONDEMANDLABORATORYCo
70:B3:D5:06:A0:00/36,GuangdongCentnetTechnologyCo
70:B3:D5:06:D0:00/36,PanoramicPower
70:B3:D5:06:E0:00/36,Global-KingInternationalCo
70:B3:D5:06:F0:00/36,BeijingDaswellScienceandTechnologyCoLTD
70:B3:D5:07:00:00/36,LumiplanDuhamel
70:B3:D5:07:10:00/36,Fsr
70:B3:D5:07:20:00/36,Lightdrop
70:B3:D5:07:30:00/36,LiteonTechnologyCorporation
70:B3:D5:07:40:00/36,OrlacoProductsBV
70:B3:D5:07:50:00/36,Mo-SysEngineering
70:B3:D5:07:60:00/36,PrivateEnterprise"ScientificandProductionPrivateEnterprise"Sparing-VistCenter""
70:B3:D5:07:70:00/36,InAccessNetworksSA
70:B3:D5:07:80:00/36,OrbiWiseSA
70:B3:D5:07:90:00/36,CheckBillCo
70:B3:D5:07:A0:00/36,ZaoZeo
70:B3:D5:07:B0:00/36,wallbeGmbH
70:B3:D5:07:C0:00/36,IsacSrl
70:B3:D5:07:D0:00/36,PanoramicPower
70:B3:D5:07:E0:00/36,ENTECElectric&ElectronicCOLTD
70:B3:D5:07:F0:00/36,AbalanceCorporation
70:B3:D5:08:10:00/36,ISTTechnologies(SHENZHEN)Limited
70:B3:D5:08:20:00/36,SakuraSeikiCo
70:B3:D5:08:30:00/36,ZaoZeo
70:B3:D5:08:40:00/36,RakoControls
70:B3:D5:08:50:00/36,HumanSystemsIntegration
70:B3:D5:08:60:00/36,HustyMStyczenJHupertSpJ
70:B3:D5:08:70:00/36,TempusFugitConsolesbvba
70:B3:D5:08:80:00/36,OptiScanBiomedicalCorp
70:B3:D5:08:90:00/36,KazdreamTechnologiesLLP
70:B3:D5:08:A0:00/36,MBconnectlineGmbHFernwartungssysteme
70:B3:D5:08:B0:00/36,PeterHuberKaeltemaschinenbauAG
70:B3:D5:08:C0:00/36,AirmarTechnologyCorp
70:B3:D5:08:D0:00/36,CloverElectronicsTechnologyCo
70:B3:D5:08:E0:00/36,BeijingCONvisionTechnologyCo
70:B3:D5:08:F0:00/36,DEUTA-WERKEGmbH
70:B3:D5:09:00:00/36,PowercraftElectronicsPvt
70:B3:D5:09:10:00/36,PROFITT
70:B3:D5:09:20:00/36,inomedMedizintechnikGmbH
70:B3:D5:09:30:00/36,LegrandElectric
70:B3:D5:09:40:00/36,CircuitlinkPty
70:B3:D5:09:50:00/36,plc-tecAG
70:B3:D5:09:60:00/36,HavelsanAŞ
70:B3:D5:09:70:00/36,AvantTechnologies
70:B3:D5:09:80:00/36,AlcodexTechnologiesPrivateLimited
70:B3:D5:09:90:00/36,Schwer+KopkaGmbH
70:B3:D5:09:A0:00/36,Aksesrl
70:B3:D5:09:B0:00/36,Jacarta
70:B3:D5:09:C0:00/36,CardinalKinetic
70:B3:D5:09:D0:00/36,PuSGmbHundCoKG
70:B3:D5:09:E0:00/36,MobiPromo
70:B3:D5:09:F0:00/36,COMTECHKft
70:B3:D5:0A:00:00/36,Cominfo
70:B3:D5:0A:10:00/36,PTNElectronicsLimited
70:B3:D5:0A:20:00/36,TechSignosrl
70:B3:D5:0A:30:00/36,SolaceSystems
70:B3:D5:0A:40:00/36,CommunicationTechnology
70:B3:D5:0A:50:00/36,Fuelcellpower
70:B3:D5:0A:60:00/36,PaConsultingServices
70:B3:D5:0A:70:00/36,TrafficandParkingControlCo
70:B3:D5:0A:80:00/36,SymetricsIndustriesdbaExtantAerospace
70:B3:D5:0A:90:00/36,ProConnections
70:B3:D5:0A:A0:00/36,Wanco
70:B3:D5:0A:B0:00/36,KSTtechnology
70:B3:D5:0A:C0:00/36,RoboCoreTecnologia
70:B3:D5:0A:D0:00/36,Vega-Absolute
70:B3:D5:0A:E0:00/36,NorsatInternational
70:B3:D5:0A:F0:00/36,KMtronicltd
70:B3:D5:0B:00:00/36,RavenSystemsDesign
70:B3:D5:0B:10:00/36,AirBieAG
70:B3:D5:0B:20:00/36,ndbtechnologies
70:B3:D5:0B:30:00/36,ReonixAutomation
70:B3:D5:0B:50:00/36,CapgeminiNetherlands
70:B3:D5:0B:60:00/36,LandisGyr
70:B3:D5:0B:70:00/36,HAIROBOTICSCo
70:B3:D5:0B:80:00/36,Lucas-NülleGmbH
70:B3:D5:0B:90:00/36,EasyDigitalConcept
70:B3:D5:0B:A0:00/36,AyreAcoustics
70:B3:D5:0B:B0:00/36,AnaPicoAG
70:B3:D5:0B:C0:00/36,PracticalSoftwareStudioLLC
70:B3:D5:0B:E0:00/36,ChamSys
70:B3:D5:0B:F0:00/36,DenAutomation
70:B3:D5:0C:00:00/36,MoluTechnologyLTD
70:B3:D5:0C:10:00/36,NexusTechnologiesPty
70:B3:D5:0C:20:00/36,LookEasyInternationalLimited
70:B3:D5:0C:30:00/36,AugWinkhausGmbH&CoKG
70:B3:D5:0C:50:00/36,PrecitecOptronikGmbH
70:B3:D5:0C:60:00/36,EmbeddedArtsCo
70:B3:D5:0C:70:00/36,PeekTraffic
70:B3:D5:0C:80:00/36,FinRobotics
70:B3:D5:0C:90:00/36,LineagePowerPvt
70:B3:D5:0C:B0:00/36,NirecoCorporation
70:B3:D5:0C:C0:00/36,ADMiTASCCTVTaiwanCo
70:B3:D5:0C:D0:00/36,AMLOceanographic
70:B3:D5:0C:E0:00/36,InnomindsSoftware
70:B3:D5:0C:F0:00/36,sohonetltd
70:B3:D5:0D:00:00/36,ProHoundControlesEirelli
70:B3:D5:0D:10:00/36,CommonSenseMonitoringSolutions
70:B3:D5:0D:20:00/36,UnmannedSpa
70:B3:D5:0D:30:00/36,TsatAs
70:B3:D5:0D:40:00/36,GuangzhouMaleIndustrialAnimationTechnologyCo
70:B3:D5:0D:50:00/36,KahlerAutomation
70:B3:D5:0D:60:00/36,TattileSrl
70:B3:D5:0D:70:00/36,RussianTelecomEquipmentCompany
70:B3:D5:0D:80:00/36,LaserImagineeringGmbH
